NaturezaElemento - Código;AnoExercício NaturezaElemento;Situação NaturezaElemento;NaturezaElemento - Formatado;CategoriaEconômica - Código;AnoExercício CategoriaEconômica;Situação CategoriaEconômica;CategoriaEconômica - Descrição;CategoriaEconômica - Detalhe;GrupoDespesa - Código;AnoExercício GrupoDespesa;Situação GrupoDespesa;GrupoDespesa - Descrição;GrupoDespesa - Código-Descrição;GrupoDespesa - Detalhe;Modalidade - Código;AnoExercício Modalidade;Situação Modalidade;Modalidade - Descrição;Modalidade - Detalhe;ElementoDespesa - Código;AnoExercício ElementoDespesa;Situação ElementoDespesa;ElementoDespesa - Descrição;ElementoDespesa - Código-Descrição;ElementoDespesa - Detalhe;ElementoDespesa - Característica;ElementoDespesa - Regionalização;ElementoDespesa Executável S/N;ElementoItem - Código;AnoExercício ElementoItem;Situação ElementoItem;ElementoItem - Descrição;ElementoItem - Código-Descrição;NaturezaItem - Código;AnoExercício NaturezaItem;Situação NaturezaItem;NaturezaItem - Formatado
3395030017;#MULTIVALUE;ATIVO;3.3.95.030.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030018;#MULTIVALUE;ATIVO;3.3.95.030.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030019;#MULTIVALUE;ATIVO;3.3.95.030.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030020;#MULTIVALUE;ATIVO;3.3.95.030.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030021;#MULTIVALUE;ATIVO;3.3.95.030.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030022;#MULTIVALUE;ATIVO;3.3.95.030.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030023;#MULTIVALUE;ATIVO;3.3.95.030.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030024;#MULTIVALUE;ATIVO;3.3.95.030.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030025;#MULTIVALUE;ATIVO;3.3.95.030.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030026;#MULTIVALUE;ATIVO;3.3.95.030.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030027;#MULTIVALUE;ATIVO;3.3.95.030.027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030028;#MULTIVALUE;ATIVO;3.3.95.030.028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030029;#MULTIVALUE;ATIVO;3.3.95.030.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030030;#MULTIVALUE;ATIVO;3.3.95.030.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030031;#MULTIVALUE;ATIVO;3.3.95.030.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030032;#MULTIVALUE;ATIVO;3.3.95.030.032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030033;#MULTIVALUE;ATIVO;3.3.95.030.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030034;#MULTIVALUE;ATIVO;3.3.95.030.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030036;#MULTIVALUE;ATIVO;3.3.95.030.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030037;#MULTIVALUE;ATIVO;3.3.95.030.037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030038;#MULTIVALUE;ATIVO;3.3.95.030.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030039;#MULTIVALUE;ATIVO;3.3.95.030.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030040;#MULTIVALUE;ATIVO;3.3.95.030.040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395030099;#MULTIVALUE;ATIVO;3.3.95.030.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033001;#MULTIVALUE;ATIVO;3.3.95.033.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033002;#MULTIVALUE;ATIVO;3.3.95.033.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033003;#MULTIVALUE;ATIVO;3.3.95.033.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033004;#MULTIVALUE;ATIVO;3.3.95.033.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033005;#MULTIVALUE;ATIVO;3.3.95.033.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033006;#MULTIVALUE;ATIVO;3.3.95.033.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395033007;#MULTIVALUE;ATIVO;3.3.95.033.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039001;#MULTIVALUE;ATIVO;3.3.95.039.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039002;#MULTIVALUE;ATIVO;3.3.95.039.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039003;#MULTIVALUE;ATIVO;3.3.95.039.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039004;#MULTIVALUE;ATIVO;3.3.95.039.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039005;#MULTIVALUE;ATIVO;3.3.95.039.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039006;#MULTIVALUE;ATIVO;3.3.95.039.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039008;#MULTIVALUE;ATIVO;3.3.95.039.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039009;#MULTIVALUE;ATIVO;3.3.95.039.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039010;#MULTIVALUE;ATIVO;3.3.95.039.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039011;#MULTIVALUE;ATIVO;3.3.95.039.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039012;#MULTIVALUE;ATIVO;3.3.95.039.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039013;#MULTIVALUE;ATIVO;3.3.95.039.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039014;#MULTIVALUE;ATIVO;3.3.95.039.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039015;#MULTIVALUE;ATIVO;3.3.95.039.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039016;#MULTIVALUE;ATIVO;3.3.95.039.016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039017;#MULTIVALUE;ATIVO;3.3.95.039.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039018;#MULTIVALUE;ATIVO;3.3.95.039.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039019;#MULTIVALUE;ATIVO;3.3.95.039.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039020;#MULTIVALUE;ATIVO;3.3.95.039.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039021;#MULTIVALUE;ATIVO;3.3.95.039.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039022;#MULTIVALUE;ATIVO;3.3.95.039.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039023;#MULTIVALUE;ATIVO;3.3.95.039.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039024;#MULTIVALUE;ATIVO;3.3.95.039.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039025;#MULTIVALUE;ATIVO;3.3.95.039.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039026;#MULTIVALUE;ATIVO;3.3.95.039.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039028;#MULTIVALUE;ATIVO;3.3.95.039.028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039029;#MULTIVALUE;ATIVO;3.3.95.039.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039030;#MULTIVALUE;ATIVO;3.3.95.039.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039031;#MULTIVALUE;ATIVO;3.3.95.039.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039033;#MULTIVALUE;ATIVO;3.3.95.039.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039034;#MULTIVALUE;ATIVO;3.3.95.039.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039035;#MULTIVALUE;ATIVO;3.3.95.039.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039036;#MULTIVALUE;ATIVO;3.3.95.039.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039037;#MULTIVALUE;ATIVO;3.3.95.039.037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039038;#MULTIVALUE;ATIVO;3.3.95.039.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039039;#MULTIVALUE;ATIVO;3.3.95.039.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039041;#MULTIVALUE;ATIVO;3.3.95.039.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039042;#MULTIVALUE;ATIVO;3.3.95.039.042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039043;#MULTIVALUE;ATIVO;3.3.95.039.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039044;#MULTIVALUE;ATIVO;3.3.95.039.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039046;#MULTIVALUE;ATIVO;3.3.95.039.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039047;#MULTIVALUE;ATIVO;3.3.95.039.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039048;#MULTIVALUE;ATIVO;3.3.95.039.048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039049;#MULTIVALUE;ATIVO;3.3.95.039.049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039050;#MULTIVALUE;ATIVO;3.3.95.039.050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039051;#MULTIVALUE;ATIVO;3.3.95.039.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039052;#MULTIVALUE;ATIVO;3.3.95.039.052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039053;#MULTIVALUE;ATIVO;3.3.95.039.053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039054;#MULTIVALUE;ATIVO;3.3.95.039.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039055;#MULTIVALUE;ATIVO;3.3.95.039.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039056;#MULTIVALUE;ATIVO;3.3.95.039.056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039057;#MULTIVALUE;ATIVO;3.3.95.039.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039058;#MULTIVALUE;ATIVO;3.3.95.039.058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039059;#MULTIVALUE;ATIVO;3.3.95.039.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039060;#MULTIVALUE;ATIVO;3.3.95.039.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039061;#MULTIVALUE;ATIVO;3.3.95.039.061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039062;#MULTIVALUE;ATIVO;3.3.95.039.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039063;#MULTIVALUE;ATIVO;3.3.95.039.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039064;#MULTIVALUE;ATIVO;3.3.95.039.064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039065;#MULTIVALUE;ATIVO;3.3.95.039.065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039066;#MULTIVALUE;ATIVO;3.3.95.039.066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039067;#MULTIVALUE;ATIVO;3.3.95.039.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039068;#MULTIVALUE;ATIVO;3.3.95.039.068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039069;#MULTIVALUE;ATIVO;3.3.95.039.069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039071;#MULTIVALUE;ATIVO;3.3.95.039.071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039072;#MULTIVALUE;ATIVO;3.3.95.039.072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039073;#MULTIVALUE;ATIVO;3.3.95.039.073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039074;#MULTIVALUE;ATIVO;3.3.95.039.074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039075;#MULTIVALUE;ATIVO;3.3.95.039.075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039076;#MULTIVALUE;ATIVO;3.3.95.039.076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039077;#MULTIVALUE;ATIVO;3.3.95.039.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039078;#MULTIVALUE;ATIVO;3.3.95.039.078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039080;#MULTIVALUE;#MULTIVALUE;3.3.95.039.080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039081;#MULTIVALUE;ATIVO;3.3.95.039.081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039082;#MULTIVALUE;ATIVO;3.3.95.039.082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039083;#MULTIVALUE;ATIVO;3.3.95.039.083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039084;#MULTIVALUE;ATIVO;3.3.95.039.084;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039085;#MULTIVALUE;ATIVO;3.3.95.039.085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039086;#MULTIVALUE;ATIVO;3.3.95.039.086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039087;#MULTIVALUE;ATIVO;3.3.95.039.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039088;#MULTIVALUE;ATIVO;3.3.95.039.088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039089;#MULTIVALUE;#MULTIVALUE;3.3.95.039.089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039090;#MULTIVALUE;#MULTIVALUE;3.3.95.039.090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039091;#MULTIVALUE;ATIVO;3.3.95.039.091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039092;#MULTIVALUE;ATIVO;3.3.95.039.092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039093;#MULTIVALUE;ATIVO;3.3.95.039.093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039094;#MULTIVALUE;ATIVO;3.3.95.039.094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039095;#MULTIVALUE;ATIVO;3.3.95.039.095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039096;#MULTIVALUE;ATIVO;3.3.95.039.096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039097;#MULTIVALUE;ATIVO;3.3.95.039.097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039098;#MULTIVALUE;ATIVO;3.3.95.039.098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039099;#MULTIVALUE;ATIVO;3.3.95.039.099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395039100;#MULTIVALUE;ATIVO;3.3.95.039.100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041001;2020;ATIVO;3.3.95.041.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041002;2020;ATIVO;3.3.95.041.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041003;2020;ATIVO;3.3.95.041.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041004;2020;ATIVO;3.3.95.041.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041005;2020;ATIVO;3.3.95.041.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041006;2020;ATIVO;3.3.95.041.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041007;2020;ATIVO;3.3.95.041.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041008;2020;ATIVO;3.3.95.041.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395041009;2020;ATIVO;3.3.95.041.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395091002;#MULTIVALUE;ATIVO;3.3.95.091.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395091003;#MULTIVALUE;ATIVO;3.3.95.091.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395091007;#MULTIVALUE;ATIVO;3.3.95.091.007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3395091008;#MULTIVALUE;ATIVO;3.3.95.091.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039001;#MULTIVALUE;ATIVO;3.3.96.039.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039002;#MULTIVALUE;ATIVO;3.3.96.039.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039003;#MULTIVALUE;ATIVO;3.3.96.039.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039004;#MULTIVALUE;ATIVO;3.3.96.039.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039005;#MULTIVALUE;ATIVO;3.3.96.039.005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039006;#MULTIVALUE;ATIVO;3.3.96.039.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039008;#MULTIVALUE;ATIVO;3.3.96.039.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039009;#MULTIVALUE;ATIVO;3.3.96.039.009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039010;#MULTIVALUE;ATIVO;3.3.96.039.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039011;#MULTIVALUE;ATIVO;3.3.96.039.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039012;#MULTIVALUE;ATIVO;3.3.96.039.012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039013;#MULTIVALUE;ATIVO;3.3.96.039.013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039014;#MULTIVALUE;ATIVO;3.3.96.039.014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039015;#MULTIVALUE;ATIVO;3.3.96.039.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039016;#MULTIVALUE;ATIVO;3.3.96.039.016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039017;#MULTIVALUE;ATIVO;3.3.96.039.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039018;#MULTIVALUE;ATIVO;3.3.96.039.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039019;#MULTIVALUE;ATIVO;3.3.96.039.019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039020;#MULTIVALUE;ATIVO;3.3.96.039.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039021;#MULTIVALUE;ATIVO;3.3.96.039.021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039022;#MULTIVALUE;ATIVO;3.3.96.039.022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039023;#MULTIVALUE;ATIVO;3.3.96.039.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039024;#MULTIVALUE;ATIVO;3.3.96.039.024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039025;#MULTIVALUE;ATIVO;3.3.96.039.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039026;#MULTIVALUE;ATIVO;3.3.96.039.026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039028;#MULTIVALUE;ATIVO;3.3.96.039.028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039029;#MULTIVALUE;ATIVO;3.3.96.039.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039030;#MULTIVALUE;ATIVO;3.3.96.039.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039031;#MULTIVALUE;ATIVO;3.3.96.039.031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039033;#MULTIVALUE;ATIVO;3.3.96.039.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039034;#MULTIVALUE;ATIVO;3.3.96.039.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039035;#MULTIVALUE;ATIVO;3.3.96.039.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039036;#MULTIVALUE;ATIVO;3.3.96.039.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039037;#MULTIVALUE;ATIVO;3.3.96.039.037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039038;#MULTIVALUE;ATIVO;3.3.96.039.038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039039;#MULTIVALUE;ATIVO;3.3.96.039.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039041;#MULTIVALUE;ATIVO;3.3.96.039.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039042;#MULTIVALUE;ATIVO;3.3.96.039.042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039043;#MULTIVALUE;ATIVO;3.3.96.039.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039044;#MULTIVALUE;ATIVO;3.3.96.039.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039046;#MULTIVALUE;ATIVO;3.3.96.039.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039047;#MULTIVALUE;ATIVO;3.3.96.039.047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039048;#MULTIVALUE;ATIVO;3.3.96.039.048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039049;#MULTIVALUE;ATIVO;3.3.96.039.049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039050;#MULTIVALUE;ATIVO;3.3.96.039.050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039051;#MULTIVALUE;ATIVO;3.3.96.039.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039052;#MULTIVALUE;ATIVO;3.3.96.039.052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039053;#MULTIVALUE;ATIVO;3.3.96.039.053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039054;#MULTIVALUE;ATIVO;3.3.96.039.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039055;#MULTIVALUE;ATIVO;3.3.96.039.055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039056;#MULTIVALUE;ATIVO;3.3.96.039.056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039057;#MULTIVALUE;ATIVO;3.3.96.039.057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039058;#MULTIVALUE;ATIVO;3.3.96.039.058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039059;#MULTIVALUE;ATIVO;3.3.96.039.059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039060;#MULTIVALUE;ATIVO;3.3.96.039.060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039061;#MULTIVALUE;ATIVO;3.3.96.039.061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039062;#MULTIVALUE;ATIVO;3.3.96.039.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039063;#MULTIVALUE;ATIVO;3.3.96.039.063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039064;#MULTIVALUE;ATIVO;3.3.96.039.064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039065;#MULTIVALUE;ATIVO;3.3.96.039.065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039066;#MULTIVALUE;ATIVO;3.3.96.039.066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039067;#MULTIVALUE;ATIVO;3.3.96.039.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039068;#MULTIVALUE;ATIVO;3.3.96.039.068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039069;#MULTIVALUE;ATIVO;3.3.96.039.069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039071;#MULTIVALUE;ATIVO;3.3.96.039.071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039072;#MULTIVALUE;ATIVO;3.3.96.039.072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039073;#MULTIVALUE;ATIVO;3.3.96.039.073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039074;#MULTIVALUE;ATIVO;3.3.96.039.074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039075;#MULTIVALUE;ATIVO;3.3.96.039.075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039076;#MULTIVALUE;ATIVO;3.3.96.039.076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3396039077;#MULTIVALUE;ATIVO;3.3.96.039.077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
